# WebDab output on Thu Oct 19 18:29:31 2023
# Datasource: EMEP/CEIP 2023, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR14/NFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
MT;2003;NATIONAL TOTAL;CO;Gg;17.2691245052991
AT;2015;NATIONAL TOTAL;CO;Gg;543.786663381508
SE;2001;NATIONAL TOTAL;CO;Gg;601.548750904868
LU;1998;NATIONAL TOTAL;CO;Gg;60.0839414620052
SK;2021;NATIONAL TOTAL;CO;Gg;334.459384870773
PL;2004;NATIONAL TOTAL;CO;Gg;3050.94364687187
HR;2003;NATIONAL TOTAL;CO;Gg;454.377309829098
LU;2014;NATIONAL TOTAL;CO;Gg;26.329351554013
RS;2017;NATIONAL TOTAL;CO;Gg;277.842763815394
CH;2014;NATIONAL TOTAL;CO;Gg;192.698833116551
EU27;2013;NATIONAL TOTAL;CO;Gg;21891.6347328348
EU27;2004;NATIONAL TOTAL;CO;Gg;29442.2239772284
EU27;2016;NATIONAL TOTAL;CO;Gg;19809.8464675242
EE;1991;NATIONAL TOTAL;CO;Gg;235.812229
EU11;2005;NATIONAL TOTAL;CO;Gg;18641.0444823172
IE;2005;NATIONAL TOTAL;CO;Gg;283.085036165935
BG;2008;NATIONAL TOTAL;CO;Gg;347.75516769891
EU12;2003;NATIONAL TOTAL;CO;Gg;NR
FR;1986;NATIONAL TOTAL;CO;Gg;12150.6189025327
MD;2010;NATIONAL TOTAL;CO;Gg;69.5170520127034
ME;1998;NATIONAL TOTAL;CO;Gg;21.8718932697324
SK;2009;NATIONAL TOTAL;CO;Gg;405.404638644325
EU12;1999;NATIONAL TOTAL;CO;Gg;NR
RO;1991;NATIONAL TOTAL;CO;Gg;955.293118440655
LI;2016;NATIONAL TOTAL;CO;Gg;0.468032044020585
SE;2020;NATIONAL TOTAL;CO;Gg;284.15571415779
UA;1994;NATIONAL TOTAL;CO;Gg;436.09946
IT;2018;NATIONAL TOTAL;CO;Gg;2061.7083141048
TR;2011;NATIONAL TOTAL;CO;Gg;2944.09967655167
KZ;2019;NATIONAL TOTAL;CO;Gg;2155.81196189785
IT;2010;NATIONAL TOTAL;CO;Gg;3054.25418001288
KZ;1992;NATIONAL TOTAL;CO;Gg;488.451612022889
IS;1997;NATIONAL TOTAL;CO;Gg;46.3712529865369
NO;2019;NATIONAL TOTAL;CO;Gg;400.5827429707
ME;2011;NATIONAL TOTAL;CO;Gg;23.4808234890841
FI;1999;NATIONAL TOTAL;CO;Gg;629.838981157647
KZ;1999;NATIONAL TOTAL;CO;Gg;321.487645613233
FI;1996;NATIONAL TOTAL;CO;Gg;656.804777056382
EU12;1996;NATIONAL TOTAL;CO;Gg;NR
AM;2017;NATIONAL TOTAL;CO;Gg;112.3736433248
CA;1993;NATIONAL TOTAL;CO;Gg;12731.3134928027
CH;1994;NATIONAL TOTAL;CO;Gg;574.664196341656
EU28;2000;NATIONAL TOTAL;CO;Gg;33511.8322558609
FR;2017;NATIONAL TOTAL;CO;Gg;3025.17306745065
MK;2016;NATIONAL TOTAL;CO;Gg;63.2316560409932
DK;2011;NATIONAL TOTAL;CO;Gg;307.432435305057
DE;2017;NATIONAL TOTAL;CO;Gg;2976.44901784672
AL;2014;NATIONAL TOTAL;CO;Gg;31.9664778888
GB;2003;NATIONAL TOTAL;CO;Gg;3818.40588820359
RS;2004;NATIONAL TOTAL;CO;Gg;434.608130075363
DE;2019;NATIONAL TOTAL;CO;Gg;2753.58542564914
BE;2003;NATIONAL TOTAL;CO;Gg;916.479427261032
FR;2008;NATIONAL TOTAL;CO;Gg;4716.69200369191
IE;2015;NATIONAL TOTAL;CO;Gg;178.39688337969
EU27;2012;NATIONAL TOTAL;CO;Gg;22144.1919502542
FR;1990;NATIONAL TOTAL;CO;Gg;10711.1056708455
EU28;2014;NATIONAL TOTAL;CO;Gg;18765.1947223434
ES;2012;NATIONAL TOTAL;CO;Gg;1543.17460370268
FR;2007;NATIONAL TOTAL;CO;Gg;4880.41586924917
CA;2003;NATIONAL TOTAL;CO;Gg;10399.3764532763
LU;2004;NATIONAL TOTAL;CO;Gg;43.5491906610536
CH;2007;NATIONAL TOTAL;CO;Gg;284.770990714967
EU15;2003;NATIONAL TOTAL;CO;Gg;21791.7705599818
LU;2005;NATIONAL TOTAL;CO;Gg;39.7502953982544
MD;1993;NATIONAL TOTAL;CO;Gg;117.936445959224
LV;1992;NATIONAL TOTAL;CO;Gg;327.293220528083
AT;2017;NATIONAL TOTAL;CO;Gg;528.543202429645
AZ;2015;NATIONAL TOTAL;CO;Gg;134.644284729106
GE;1996;NATIONAL TOTAL;CO;Gg;217.592087050338
CZ;2016;NATIONAL TOTAL;CO;Gg;794.271498289403
AZ;1993;NATIONAL TOTAL;CO;Gg;NE
LV;2001;NATIONAL TOTAL;CO;Gg;247.416229992488
IT;2002;NATIONAL TOTAL;CO;Gg;3825.28911658812
ES;2019;NATIONAL TOTAL;CO;Gg;1533.65517127599
EU15;2017;NATIONAL TOTAL;CO;Gg;12698.3052609219
PT;2005;NATIONAL TOTAL;CO;Gg;510.330308182876
SE;2019;NATIONAL TOTAL;CO;Gg;300.667109116311
IE;2008;NATIONAL TOTAL;CO;Gg;247.148375697153
RS;2011;NATIONAL TOTAL;CO;Gg;345.296920433226
MD;2008;NATIONAL TOTAL;CO;Gg;72.8198155024
PT;1991;NATIONAL TOTAL;CO;Gg;803.429960636529
AT;2000;NATIONAL TOTAL;CO;Gg;729.402826201033
DK;2014;NATIONAL TOTAL;CO;Gg;252.661078716
AT;2013;NATIONAL TOTAL;CO;Gg;568.511236310192
ES;2010;NATIONAL TOTAL;CO;Gg;1860.53361902251
CH;1998;NATIONAL TOTAL;CO;Gg;459.121281047857
BE;2010;NATIONAL TOTAL;CO;Gg;497.165535281986
FR;2002;NATIONAL TOTAL;CO;Gg;6212.58499406735
PT;2000;NATIONAL TOTAL;CO;Gg;670.164617737815
MK;2001;NATIONAL TOTAL;CO;Gg;114.285571394945
PL;1995;NATIONAL TOTAL;CO;Gg;4719.22690155125
EE;1992;NATIONAL TOTAL;CO;Gg;144.579137
UA;2000;NATIONAL TOTAL;CO;Gg;214.70632
PT;2021;NATIONAL TOTAL;CO;Gg;284.729043381034
IE;2012;NATIONAL TOTAL;CO;Gg;192.035148238394
RO;1999;NATIONAL TOTAL;CO;Gg;1027.55308336791
AM;2019;NATIONAL TOTAL;CO;Gg;147.4086778208
SK;1990;NATIONAL TOTAL;CO;Gg;1033.02675684265
IS;1999;NATIONAL TOTAL;CO;Gg;54.925212119692
SE;1990;NATIONAL TOTAL;CO;Gg;1093.62387515878
LV;2017;NATIONAL TOTAL;CO;Gg;112.461764733503
IE;2001;NATIONAL TOTAL;CO;Gg;312.923592582246
GB;1991;NATIONAL TOTAL;CO;Gg;8614.2178860338
AZ;1991;NATIONAL TOTAL;CO;Gg;NE
LU;1991;NATIONAL TOTAL;CO;Gg;457.496065377011
MC;2015;NATIONAL TOTAL;CO;Gg;1.56736584253867
FI;1982;NATIONAL TOTAL;CO;Gg;NE
CZ;2017;NATIONAL TOTAL;CO;Gg;790.947451156031
RU;2013;NATIONAL TOTAL;CO;Gg;9976.26038634958
LU;2016;NATIONAL TOTAL;CO;Gg;23.021026790239
IS;2005;NATIONAL TOTAL;CO;Gg;50.3628601100409
RS;2014;NATIONAL TOTAL;CO;Gg;267.213820738672
AT;2001;NATIONAL TOTAL;CO;Gg;700.480883565406
GB;2018;NATIONAL TOTAL;CO;Gg;1424.33908740122
MD;2019;NATIONAL TOTAL;CO;Gg;159.796691838759
FI;2003;NATIONAL TOTAL;CO;Gg;556.341595231927
GB;2007;NATIONAL TOTAL;CO;Gg;3094.59726565026
PT;2002;NATIONAL TOTAL;CO;Gg;600.837210838219
RU;2011;NATIONAL TOTAL;CO;Gg;9328.26879738325
IE;2000;NATIONAL TOTAL;CO;Gg;323.950014967068
AL;1998;NATIONAL TOTAL;CO;Gg;47.062881027
CA;2014;NATIONAL TOTAL;CO;Gg;5533.53181461886
EU12;2005;NATIONAL TOTAL;CO;Gg;NR
KZ;2004;NATIONAL TOTAL;CO;Gg;507.141776823466
CH;1989;NATIONAL TOTAL;CO;Gg;811.256539237467
EU15;2012;NATIONAL TOTAL;CO;Gg;14243.6066541775
LV;1996;NATIONAL TOTAL;CO;Gg;293.537502944973
NO;2005;NATIONAL TOTAL;CO;Gg;540.2938426863
EU28;2003;NATIONAL TOTAL;CO;Gg;29744.7458629295
HR;2014;NATIONAL TOTAL;CO;Gg;248.878621591899
EU09;2014;NATIONAL TOTAL;CO;Gg;11092.5580112766
EU12;1990;NATIONAL TOTAL;CO;Gg;NR
FI;2000;NATIONAL TOTAL;CO;Gg;593.765421864624
DE;1993;NATIONAL TOTAL;CO;Gg;8619.28909583912
SI;2009;NATIONAL TOTAL;CO;Gg;141.997159257787
DE;2008;NATIONAL TOTAL;CO;Gg;3758.18510701252
MC;1999;NATIONAL TOTAL;CO;Gg;2.63145600191973
DK;1983;NATIONAL TOTAL;CO;Gg;0
RS;2021;NATIONAL TOTAL;CO;Gg;363.644117015295
ES;1993;NATIONAL TOTAL;CO;Gg;3875.16301254175
TR;1995;NATIONAL TOTAL;CO;Gg;5748.35369738024
GR;2009;NATIONAL TOTAL;CO;Gg;691.009955318436
GR;2011;NATIONAL TOTAL;CO;Gg;592.560475525684
RS;2019;NATIONAL TOTAL;CO;Gg;284.549524618506
ES;2001;NATIONAL TOTAL;CO;Gg;2479.40301807508
GR;1995;NATIONAL TOTAL;CO;Gg;1060.52660974174
NL;2020;NATIONAL TOTAL;CO;Gg;449.455133944
DE;2003;NATIONAL TOTAL;CO;Gg;4299.61680495605
ES;1996;NATIONAL TOTAL;CO;Gg;3538.91527047711
HU;2009;NATIONAL TOTAL;CO;Gg;544.95927520178
GR;2004;NATIONAL TOTAL;CO;Gg;912.504543538117
MK;2013;NATIONAL TOTAL;CO;Gg;64.3553525143696
CA;1997;NATIONAL TOTAL;CO;Gg;12363.7086807154
DK;1987;NATIONAL TOTAL;CO;Gg;835.251438238871
GB;2019;NATIONAL TOTAL;CO;Gg;1335.48653269501
HU;1994;NATIONAL TOTAL;CO;Gg;1011.25417869976
MC;2009;NATIONAL TOTAL;CO;Gg;1.50354378986283
FR;1981;NATIONAL TOTAL;CO;Gg;12714.8673330407
LV;2014;NATIONAL TOTAL;CO;Gg;130.58261571965
EU28;1998;NATIONAL TOTAL;CO;Gg;38707.0028011642
DK;2020;NATIONAL TOTAL;CO;Gg;190.657926932448
EE;1990;NATIONAL TOTAL;CO;Gg;246.266896
IT;1996;NATIONAL TOTAL;CO;Gg;6776.60237165372
EU12;2007;NATIONAL TOTAL;CO;Gg;NR
RS;2001;NATIONAL TOTAL;CO;Gg;401.915186148165
LI;1992;NATIONAL TOTAL;CO;Gg;1.29381888654749
EE;2015;NATIONAL TOTAL;CO;Gg;116.3535941
CA;2007;NATIONAL TOTAL;CO;Gg;7375.9335908439
DE;1991;NATIONAL TOTAL;CO;Gg;11047.7762449228
ME;2006;NATIONAL TOTAL;CO;Gg;26.3285842392681
CA;2021;NATIONAL TOTAL;CO;Gg;4595.64153218005
KZ;2014;NATIONAL TOTAL;CO;Gg;1769.45754317523
NL;2008;NATIONAL TOTAL;CO;Gg;741.55554512
AZ;2016;NATIONAL TOTAL;CO;Gg;126.722410023624
HU;2000;NATIONAL TOTAL;CO;Gg;856.700046261284
GB;1998;NATIONAL TOTAL;CO;Gg;6105.21905282092
MD;2017;NATIONAL TOTAL;CO;Gg;125.164257486496
LI;1990;NATIONAL TOTAL;CO;Gg;1.57529170932277
EU15;1992;NATIONAL TOTAL;CO;Gg;39837.3362402406
LT;1997;NATIONAL TOTAL;CO;Gg;230.973913272221
MC;2018;NATIONAL TOTAL;CO;Gg;1.50932069658925
FR;2018;NATIONAL TOTAL;CO;Gg;2878.93347525417
CZ;2005;NATIONAL TOTAL;CO;Gg;944.566607639241
HR;2017;NATIONAL TOTAL;CO;Gg;254.489811702204
HU;2010;NATIONAL TOTAL;CO;Gg;551.873869366533
AT;2010;NATIONAL TOTAL;CO;Gg;582.293968459113
LT;2006;NATIONAL TOTAL;CO;Gg;180.436853255605
KZ;2009;NATIONAL TOTAL;CO;Gg;743.304056053356
ME;2017;NATIONAL TOTAL;CO;Gg;16.4294617503339
EU11;1995;NATIONAL TOTAL;CO;Gg;31807.2980412044
EU12;2011;NATIONAL TOTAL;CO;Gg;NR
GB;2011;NATIONAL TOTAL;CO;Gg;1798.47670066636
LI;2005;NATIONAL TOTAL;CO;Gg;0.601818689389844
EE;2019;NATIONAL TOTAL;CO;Gg;122.4657737
LI;2003;NATIONAL TOTAL;CO;Gg;0.636606944653038
IE;2004;NATIONAL TOTAL;CO;Gg;280.769266164603
SI;1980;NATIONAL TOTAL;CO;Gg;303.676464090876
BE;1996;NATIONAL TOTAL;CO;Gg;1230.59555288803
PT;2019;NATIONAL TOTAL;CO;Gg;285.916680816289
HU;2015;NATIONAL TOTAL;CO;Gg;464.431968452737
EU15;1997;NATIONAL TOTAL;CO;Gg;30933.923957651
MD;2020;NATIONAL TOTAL;CO;Gg;154.725571375734
CZ;1993;NATIONAL TOTAL;CO;Gg;1692.64745700648
AZ;2009;NATIONAL TOTAL;CO;Gg;143.350206034
LT;2005;NATIONAL TOTAL;CO;Gg;174.585947308632
CY;2020;NATIONAL TOTAL;CO;Gg;9.66592409607428
SE;2002;NATIONAL TOTAL;CO;Gg;566.006925383744
MK;1994;NATIONAL TOTAL;CO;Gg;121.418433850003
PT;2006;NATIONAL TOTAL;CO;Gg;477.255389071256
IT;2015;NATIONAL TOTAL;CO;Gg;2259.44765706394
CH;2000;NATIONAL TOTAL;CO;Gg;418.381174867746
LI;2000;NATIONAL TOTAL;CO;Gg;0.786646679891705
FI;1993;NATIONAL TOTAL;CO;Gg;700.246841736587
CH;2002;NATIONAL TOTAL;CO;Gg;364.463275508798
AZ;2013;NATIONAL TOTAL;CO;Gg;188.160748043
GR;1992;NATIONAL TOTAL;CO;Gg;1162.46020075803
CY;2013;NATIONAL TOTAL;CO;Gg;11.5422416220015
AZ;2000;NATIONAL TOTAL;CO;Gg;31.59697938
EU27;2009;NATIONAL TOTAL;CO;Gg;24006.0330007638
EU09;2011;NATIONAL TOTAL;CO;Gg;12903.0976620265
TR;2021;NATIONAL TOTAL;CO;Gg;1785.56831856761
FI;1983;NATIONAL TOTAL;CO;Gg;NE
PL;2020;NATIONAL TOTAL;CO;Gg;2582.47999865914
RS;1995;NATIONAL TOTAL;CO;Gg;351.378863873762
MK;2019;NATIONAL TOTAL;CO;Gg;55.9173651044225
BE;1997;NATIONAL TOTAL;CO;Gg;1106.41589844588
MD;2006;NATIONAL TOTAL;CO;Gg;72.0989947887584
IE;1997;NATIONAL TOTAL;CO;Gg;375.930491282281
LV;1995;NATIONAL TOTAL;CO;Gg;291.80319409654
ME;2015;NATIONAL TOTAL;CO;Gg;15.9278613628647
ES;2015;NATIONAL TOTAL;CO;Gg;1736.03502708312
AM;2020;NATIONAL TOTAL;CO;Gg;168.7703835392
AT;1998;NATIONAL TOTAL;CO;Gg;850.984575364423
MT;1995;NATIONAL TOTAL;CO;Gg;26.6383745251823
LV;1994;NATIONAL TOTAL;CO;Gg;310.5555815177
FR;1984;NATIONAL TOTAL;CO;Gg;12217.7190503434
MK;2009;NATIONAL TOTAL;CO;Gg;63.3650667312919
IS;2021;NATIONAL TOTAL;CO;Gg;104.378156581356
SE;2008;NATIONAL TOTAL;CO;Gg;432.364216474527
BE;2011;NATIONAL TOTAL;CO;Gg;399.243609968644
SK;2014;NATIONAL TOTAL;CO;Gg;315.012744455171
EU27;1993;NATIONAL TOTAL;CO;Gg;50151.1164709947
NL;2009;NATIONAL TOTAL;CO;Gg;680.269573272
PT;2018;NATIONAL TOTAL;CO;Gg;276.848516875214
EU28;2012;NATIONAL TOTAL;CO;Gg;20965.2883484857
CZ;2004;NATIONAL TOTAL;CO;Gg;1027.29583818156
PL;2012;NATIONAL TOTAL;CO;Gg;3111.5246719136
HR;1995;NATIONAL TOTAL;CO;Gg;452.10720887599
PT;2001;NATIONAL TOTAL;CO;Gg;621.91512449498
EU27;1997;NATIONAL TOTAL;CO;Gg;42047.3169767202
FI;2013;NATIONAL TOTAL;CO;Gg;388.655046068003
RS;1997;NATIONAL TOTAL;CO;Gg;386.051121316334
MT;2010;NATIONAL TOTAL;CO;Gg;12.1194929813553
GE;1991;NATIONAL TOTAL;CO;Gg;133.479339137604
CH;1988;NATIONAL TOTAL;CO;Gg;861.772144556331
EU09;1991;NATIONAL TOTAL;CO;Gg;41509.0644310451
PT;1997;NATIONAL TOTAL;CO;Gg;768.561642724637
GE;2021;NATIONAL TOTAL;CO;Gg;111.287121532893
SK;2004;NATIONAL TOTAL;CO;Gg;508.186926655249
MT;2021;NATIONAL TOTAL;CO;Gg;5.68693925374162
LV;2007;NATIONAL TOTAL;CO;Gg;198.618080899791
NO;2006;NATIONAL TOTAL;CO;Gg;522.0984878852
EE;1997;NATIONAL TOTAL;CO;Gg;249.161266
FI;1984;NATIONAL TOTAL;CO;Gg;NE
EE;2004;NATIONAL TOTAL;CO;Gg;159.081156
IE;1992;NATIONAL TOTAL;CO;Gg;500.250321498715
EU11;2006;NATIONAL TOTAL;CO;Gg;17823.4484956109
EU11;1991;NATIONAL TOTAL;CO;Gg;39758.5539255667
SI;2011;NATIONAL TOTAL;CO;Gg;139.357096112066
BY;2014;NATIONAL TOTAL;CO;Gg;842.57
CA;2016;NATIONAL TOTAL;CO;Gg;5356.20348507609
CZ;1990;NATIONAL TOTAL;CO;Gg;2040.18713517953
UA;1996;NATIONAL TOTAL;CO;Gg;338.88397
DK;2004;NATIONAL TOTAL;CO;Gg;423.324396009144
NL;1997;NATIONAL TOTAL;CO;Gg;885.264068746
AT;2008;NATIONAL TOTAL;CO;Gg;586.050514991836
KZ;2013;NATIONAL TOTAL;CO;Gg;1378.85218793665
EU11;2018;NATIONAL TOTAL;CO;Gg;11604.1733639379
PT;2003;NATIONAL TOTAL;CO;Gg;575.979087041072
GR;2002;NATIONAL TOTAL;CO;Gg;962.047455881328
MD;1991;NATIONAL TOTAL;CO;Gg;307.875530569521
TR;2001;NATIONAL TOTAL;CO;Gg;7932.72467673084
PL;2001;NATIONAL TOTAL;CO;Gg;3174.5039042993
AL;2008;NATIONAL TOTAL;CO;Gg;32.7024244592
AZ;2012;NATIONAL TOTAL;CO;Gg;182.876845732
HR;2001;NATIONAL TOTAL;CO;Gg;454.833156562679
BG;1996;NATIONAL TOTAL;CO;Gg;588.296726346898
MT;1996;NATIONAL TOTAL;CO;Gg;26.1506945652502
EU11;2000;NATIONAL TOTAL;CO;Gg;23482.6296891165
LU;1993;NATIONAL TOTAL;CO;Gg;430.682603941853
EU28;1995;NATIONAL TOTAL;CO;Gg;44419.7226915028
CY;2005;NATIONAL TOTAL;CO;Gg;23.6997245378689
GR;2005;NATIONAL TOTAL;CO;Gg;864.002842895184
ME;2021;NATIONAL TOTAL;CO;Gg;11.289363289976
GB;2001;NATIONAL TOTAL;CO;Gg;4764.22584739547
NO;2012;NATIONAL TOTAL;CO;Gg;440.3161270111
RS;2020;NATIONAL TOTAL;CO;Gg;367.864507380505
IT;2009;NATIONAL TOTAL;CO;Gg;3089.75740207217
ME;2010;NATIONAL TOTAL;CO;Gg;22.7756502097463
MK;2004;NATIONAL TOTAL;CO;Gg;121.711587989019
FI;1992;NATIONAL TOTAL;CO;Gg;715.134804648133
NL;1994;NATIONAL TOTAL;CO;Gg;964.456946837
EU28;2008;NATIONAL TOTAL;CO;Gg;25135.9549269006
CH;2017;NATIONAL TOTAL;CO;Gg;178.80693395408
AZ;2002;NATIONAL TOTAL;CO;Gg;42.78826204
IT;1993;NATIONAL TOTAL;CO;Gg;7445.71736782563
AL;2015;NATIONAL TOTAL;CO;Gg;32.4011450074
BE;2013;NATIONAL TOTAL;CO;Gg;514.247196710554
CA;1994;NATIONAL TOTAL;CO;Gg;12801.102678533
SE;1991;NATIONAL TOTAL;CO;Gg;1139.33541799754
SI;1992;NATIONAL TOTAL;CO;Gg;272.205208594255
MD;2013;NATIONAL TOTAL;CO;Gg;70.7826482881064
GB;2010;NATIONAL TOTAL;CO;Gg;1945.68269862659
CA;1989;NATIONAL TOTAL;CO;Gg;16622.1714391038
LV;1990;NATIONAL TOTAL;CO;Gg;405.257446294793
CZ;2012;NATIONAL TOTAL;CO;Gg;878.774830892499
BE;1999;NATIONAL TOTAL;CO;Gg;983.263660428314
AL;2002;NATIONAL TOTAL;CO;Gg;37.9284936364
SI;2018;NATIONAL TOTAL;CO;Gg;105.147445584445
UA;2008;NATIONAL TOTAL;CO;Gg;1870.48373
PL;2015;NATIONAL TOTAL;CO;Gg;2844.38627747001
ES;2005;NATIONAL TOTAL;CO;Gg;1995.2559028949
CY;1997;NATIONAL TOTAL;CO;Gg;36.246384882609
RS;1992;NATIONAL TOTAL;CO;Gg;421.538160856306
NO;2001;NATIONAL TOTAL;CO;Gg;575.5758795095
CH;2011;NATIONAL TOTAL;CO;Gg;228.717775618982
BE;2001;NATIONAL TOTAL;CO;Gg;923.730172475006
LU;2002;NATIONAL TOTAL;CO;Gg;45.7152731766666
EE;2011;NATIONAL TOTAL;CO;Gg;123.2198602
GE;2015;NATIONAL TOTAL;CO;Gg;130.514893495639
FI;2017;NATIONAL TOTAL;CO;Gg;357.065791891741
AZ;1994;NATIONAL TOTAL;CO;Gg;NE
ES;1998;NATIONAL TOTAL;CO;Gg;3237.66790457494
CA;2005;NATIONAL TOTAL;CO;Gg;8916.00065244453
RU;2014;NATIONAL TOTAL;CO;Gg;10021.2515935164
ES;2011;NATIONAL TOTAL;CO;Gg;1847.44444478512
GR;2001;NATIONAL TOTAL;CO;Gg;1009.77381384655
