"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLICBUS","197607","297.247","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197608","291.02","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197609","290.872","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197610","305.132","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197611","312.183","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197612","338.605","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197613","3660.519","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197701","305.467","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197702","293.529","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197703","316.244","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197704","297.789","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197705","295.208","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197706","286.065","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197707","276.444","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197708","263.403","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197709","256.532","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197710","286.958","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197711","284.904","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197712","291.828","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197713","3454.372","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197801","259.807","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197802","210.231","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197803","206.374","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197804","269.033","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197805","286.881","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197806","282.413","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197807","286.179","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197808","284.048","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197809","290.113","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197810","302.296","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197811","305.81","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197812","330.316","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197813","3313.502","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197901","320.533","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197902","290.526","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197903","309.611","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197904","299.409","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197905","298.449","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197906","286.342","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197907","291.737","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197908","292.309","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197909","285.505","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197910","296.496","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197911","297.924","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197912","324.077","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","197913","3592.916","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198001","304.714","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198002","283.534","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198003","290.198","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198004","283.485","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198005","275.187","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198006","248.759","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198007","227.149","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198008","229.088","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198009","223.049","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198010","250.062","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198011","258.96","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198012","280.799","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198013","3155.014","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198101","293.954","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198102","272.687","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198103","276.168","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198104","255.574","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198105","233.748","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198106","228.926","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198107","267.305","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198108","270.268","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198109","263.029","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198110","264.16","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198111","265.796","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198112","265.314","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198113","3156.925","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198201","265.124","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198202","248.824","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198203","239.374","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198204","221.395","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198205","213.639","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198206","199.595","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198207","193.355","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198208","194.642","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198209","186.441","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198210","193.958","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198211","196.944","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198212","198.669","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198213","2551.983","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198301","210.848","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198302","196.125","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198303","186.92","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198304","205.133","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198305","198.417","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198306","182.137","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198307","206.05","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198308","208.816","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198309","202.641","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198310","217.029","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198311","226.561","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198312","248.862","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198313","2489.563","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198401","256.203","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198402","236.721","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198403","238.224","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198404","253.415","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198405","245.08","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198406","224.656","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198407","226.684","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198408","229.696","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198409","222.913","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198410","221.956","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198411","231.805","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198412","254.82","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198413","2842.174","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198501","244.998","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198502","226.198","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198503","227.202","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198504","240.523","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198505","232.534","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198506","213.416","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198507","223.13","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198508","226.22","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198509","219.457","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198510","220.961","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198511","230.987","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198512","254.301","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198513","2759.927","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198601","259.096","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198602","236.645","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198603","240.257","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198604","238.601","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198605","230.531","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198606","212.067","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198607","196.082","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198608","199.167","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198609","192.968","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198610","198.095","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198611","207.586","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198612","229.408","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198613","2640.504","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198701","224.51","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198702","206.727","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198703","206.233","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198704","225.729","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198705","218.021","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198706","200.804","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198707","221.186","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198708","224.37","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198709","217.582","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198710","227.756","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198711","238.033","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198712","261.961","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198713","2672.911","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198801","245.499","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198802","240.166","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198803","248.417","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198804","225.938","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198805","231.427","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198806","222.679","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198807","229.901","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198808","225.132","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198809","226.636","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198810","244.732","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198811","241.148","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198812","245.88","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198813","2827.555","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198901","241.291","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198902","233.076","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198903","243.573","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198904","231.567","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198905","228.408","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198906","224.772","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198907","224.192","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198908","219.508","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198909","218.505","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198910","247.475","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198911","239.298","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198912","235.337","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","198913","2787.002","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199001","239.323","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199002","231.206","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199003","239.079","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199004","221.786","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199005","225.079","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199006","221.4","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199007","220.01","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199008","224.006","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199009","219.635","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199010","242.846","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199011","239.949","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199012","231.69","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199013","2756.008","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199101","225.395","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199102","214.313","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199103","223.091","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199104","198.882","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199105","200.937","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199106","201.538","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199107","213.57","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199108","213.136","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199109","213.941","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199110","232.293","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199111","231.5","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199112","232.244","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199113","2600.84","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199201","216.528","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199202","213.939","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199203","221.562","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199204","200.983","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199205","202.086","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199206","198.493","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199207","208.198","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199208","206.317","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199209","202.242","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199210","217.169","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199211","213.568","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199212","213.736","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199213","2514.821","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199301","212.823","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199302","208.849","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199303","213.466","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199304","200.317","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199305","203.945","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199306","201.614","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199307","201.765","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199308","201.755","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199309","200.84","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199310","218.36","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199311","213.747","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199312","218.807","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199313","2496.288","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199401","215.781","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199402","212.362","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199403","219.065","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199404","200.293","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199405","204.385","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199406","200.243","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199407","204.63","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199408","204.943","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199409","203.303","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199410","211.429","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199411","214.288","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199412","218.965","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199413","2509.686","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199501","214.289","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199502","208.162","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199503","215.707","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199504","198.811","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199505","200.78","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199506","197.205","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199507","205.313","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199508","206.566","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199509","206.247","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199510","211.102","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199511","212.206","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199512","211.879","1","Coal Consumed by the Industrial Sector","Trillion Btu"
"CLICBUS","199513","2488.267","1","Coal Consumed by the Industrial Sector","Trillion Btu"
