"Source","Sector","SubSector","2016","2017","2018","2019","2020","2021","2022"
"Incineration and Waste","Waste Treatment and Disposal","","NaN","NaN","2232.57","2327.8399999999997","NaN","NaN","NaN"
"Incineration and Waste","Waste Treatment and Disposal","Biological Treatment of Waste","3.63","3.63","42.32","47.04","32.79","31.14","37.05"
"Incineration and Waste","Waste Treatment and Disposal","Landfills","630.25","709.74","699.39","698.97","844.66","733.57","751.68"
"Incineration and Waste","Waste Treatment and Disposal","Municipal  Wastewater Treatment","1221.52","1994.19","1405.9","1560.81","2256.05","1730.21","1733.09"
"Incineration and Waste","Waste Treatment and Disposal","Specialized Waste Treatment and Remediation","67.73","78.8","84.96","21.02","51.01","95.85","77.43"
"Incineration and Waste","Waste Treatment and Disposal","Waste Sorting and Transfer","0","0","0","0","0","0","0"
"Paints and Solvents","","","NaN","NaN","NaN","51.15","NaN","NaN","142.07999999999998"
"Paints and Solvents","Dry Cleaning","","NaN","NaN","NaN","29.02","33.49","28.54","28.61"
"Paints and Solvents","Dry Cleaning","Dry Cleaning","0","0","0","29.02","33.49","28.54","28.61"
"Paints and Solvents","General Solvent Use","","0","0","0","0","0","0","0"
"Paints and Solvents","Printing","","22.67","16.96","15.32","20.24","NaN","NaN","107.1"
"Paints and Solvents","Printing","Printing","22.67","16.96","15.32","20.24","0","0","107.1"
"Paints and Solvents","Surface Coatings","","NaN","NaN","NaN","1.89","6.37","6.37","6.37"
"Paints and Solvents","Surface Coatings","Surface Coatings","0","0","0","1.89","6.37","6.37","6.37"
"Dust","","","0","0","0","0","0","0","0"
"Dust","Coal Transportation","","0","0","0","0","0","0","0"
"Dust","Construction Operations","","0","0","0","0","0","0","0"
"Dust","Mine Tailings","","0","0","0","0","0","0","0"
"Dust","Paved Roads","","0","0","0","0","0","0","0"
"Dust","Unpaved Roads","","0","0","0","0","0","0","0"
"Fires","","","1676.3500000000001","993.08","599.59","673.98","531.17","521.09","1169.68"
"Fires","Prescribed Burning","","1649.64","966.09","571.94","646.88","503.46","490.94","1143.72"
"Fires","Prescribed Burning","Prescribed Burning","1649.64","966.09","571.94","646.88","503.46","490.94","1143.72"
"Fires","Structural Fires","","26.71","26.99","27.65","27.1","27.71","30.15","25.96"
"Fires","Structural Fires","Structural Fires","26.71","26.99","27.65","27.1","27.71","30.15","25.96"
"Grand total","","","","","","","","",""
