Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions without LULUCF and 117 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Annex I,1.A.2.a  Iron and Steel,4071.523406281701,4076.9843177688363,3748.805050074204,3512.6483155338465,3509.902275158943,3495.1847840204973,3219.2235800851026,2999.4224842648305,2993.1951970921778,2907.559408510825,2821.1133691368163,2970.400048507737,2846.986941975338,2905.8497396689872,3011.3716120148697,3027.471455766916,2850.517823656203,2929.908622251369,2858.580011751618,2634.4214382135638,2194.0290633787718,2589.983849074886,2224.9863270836922,2080.8880360749226,2074.241784286881,2097.5257322691004,2281.21414228812,2504.4105396777277,2716.744570322295,2668.703861306802,2629.187368913302,2316.613152516199,2420.917747412826
Annex I,1.A.2.b  Non-Ferrous Metals,159.13949223881426,157.51344067817615,164.05240252072784,155.3800527696869,143.833577490532,140.17729801062717,141.46129982405043,104.41186515841255,99.93118202033034,136.40247133036212,132.1773681304051,139.16793826122435,137.13070677543044,103.10037538732004,130.98239608888727,146.24320479348077,124.84751405974124,116.34419683699196,121.61313394372489,125.54569500122228,73.07569884802504,72.48932350304506,67.22507495000357,64.90592171891862,61.88972222476356,76.77909582802198,64.1622390713065,54.28947409439561,53.46252060956433,55.17639900989135,56.62467551536853,51.63939119091666,41.17721363745468
Annex I,1.A.2.c  Chemicals,249.2238975247989,243.23317644081294,207.97811240057064,143.6100095417211,138.01928317918237,138.4179687356608,196.24252451419562,142.22318931210586,124.64300089558299,139.37466911033658,134.83110753501893,125.80631624168106,135.3226155340011,148.0996081472574,139.29747557466797,130.63222039854594,120.48869940431852,115.15306733388566,111.92695469427639,103.81688811232247,99.35913479133227,108.88049618670917,123.08144365874246,123.12071677694226,122.29871818244143,117.77554446948317,110.4499364135919,102.56309098446302,95.40678332516096,105.41073137999102,113.12991203740808,105.54160949332815,182.42104371487835
Annex I,"1.A.2.d  Pulp, Paper and Print",161.82371704888337,160.33663023453653,166.38687823578042,167.4948111644525,166.98484836916265,166.00077631861856,165.6865152364772,156.49858155370563,155.35929330365167,147.2220719900255,151.7880929210761,165.8292619275052,158.523121751936,172.72794696007517,177.29062844335587,175.78147137903917,178.3358868119835,188.26085655307884,187.44449609284445,166.69277148297476,154.37035236501754,173.3953788194854,166.3473541467285,168.76137309635484,171.70371847558425,178.10568301892187,182.93213291306063,177.43295321246129,190.6501323983197,211.1116873007637,207.98841384278631,186.9572740152218,168.59314352011418
Annex I,"1.A.2.e  Food Processing, Beverages and Tobacco",129.1943982717494,124.65432098130724,123.96790862892102,112.8097858537905,104.72217558967021,107.67667067064221,115.52790127074225,108.5962418634057,103.13263903646035,107.98512837867693,110.51111733064636,107.55657851441441,107.10517411874719,104.55354812371714,104.43403950175575,104.75903744429021,105.01592777673012,99.62444397852684,93.16880688492402,89.02665688458056,75.38946461724225,83.46701282509449,97.69822196228623,105.82432122247975,108.03915347755299,106.27258177389356,109.40528274711393,110.15747963532436,104.38310814069749,104.75267693361603,113.13855810257161,113.43819563376641,88.71381841859252
Annex I,1.A.2.f  Non-metallic Minerals,882.6870318842987,883.8678649466113,900.8454198100465,930.5221098192179,905.3753168520768,892.3143652035861,885.3866599905298,887.5618125388312,851.6215155252831,812.510027404805,830.248388771524,820.6360206139102,800.9941444661745,784.4076782235743,772.0430406232882,810.633759895763,833.2444862638145,859.259921764706,882.8160443450208,882.5190575222165,769.8891488178458,799.6389236931058,751.936219822274,762.6607563780584,750.1094329712483,770.1016309836359,788.4531149334907,805.6131962233228,743.2141136517773,736.9245091321732,698.5496008636424,738.0037232601723,737.0439384119566
Annex I,1.A.2.g  Other,1967.216186424815,1885.5472266837808,1860.619040090721,1854.6639181168487,1866.953979893444,1804.029251718971,1905.0141581726152,2046.9906044420952,2239.1266399048245,2270.77876183197,2125.3967343883446,2258.833247557484,2115.6828220222146,2264.771565027518,2293.417017151476,2185.156084289037,2221.3883802221035,2105.0666016458954,2295.6814968714198,1755.3131400221287,1633.6034565039572,1575.028023229922,1603.2819264731654,1600.2490515839086,1542.2382052514338,1549.385583054034,1575.618169691294,1579.8668792602873,1581.4461084523557,1598.062582374281,1533.1759887298015,1640.8595825096934,1474.7805416350377
Annex I,1.A.3  Transport,174751.62160658673,174997.265996954,168766.4177600212,162207.10145459496,154684.46421532205,151568.92147755926,145332.4070089459,139945.76504031272,135085.49592562916,131461.19908498865,118785.16239821735,122020.85596919457,116446.61218027823,106601.73139780501,100253.46517328815,92683.79428619408,86063.90681249936,79676.40414674046,72275.6363677852,65303.95906367323,60275.21632039827,55308.674372339476,51899.130676966815,49450.14148816656,47693.289388396755,45916.792201829136,43675.687101124764,38817.378459498716,37401.31660373669,36096.33540390507,35374.2789446535,31938.48773467364,31820.879594820693
Annex I,1.A.3.a  Domestic Aviation,790.667080955319,780.2623747198069,771.3967252665983,754.2294594110723,742.9162803785049,744.9259768508753,756.6043530676122,774.4613090196683,768.4455602683493,761.6204839548274,775.4789497126751,790.1594435618101,815.1835143585388,705.5812637156017,695.8870345618276,704.7254072669386,706.1183255062102,694.2372216798864,682.8859957998901,672.786731755017,633.4199864351922,623.7158046994397,625.7386731271702,616.9915470420749,606.5199654580161,600.1195013539024,594.5360359177663,578.7489880871298,609.9059497797325,616.8307553297544,619.4936974351543,395.09043665154775,406.0609494395899
Annex I,1.A.3.b  Road Transportation,152932.13928715227,153201.4300086374,146668.12086215976,139912.10209071296,132125.36211246095,128733.9025180355,122093.22591033683,116274.15466285222,112127.60519904546,108497.98852795069,96140.31007907636,98597.63418304519,92598.46843836314,85701.41832673107,79738.22560333306,72539.43986108912,66300.23680662997,60991.19570228912,54787.393854286005,48927.027353344296,45001.44566273784,40979.63256990896,38423.0955308437,36565.65982765843,35288.79081847911,34020.465361493,31979.734270334622,27348.78582989417,25981.885853383505,24638.39121358584,23907.55635567095,20324.49511704705,20493.001201812058
Annex I,1.A.3.c  Railways,475.45615552972,475.65371315046156,455.2361145606963,401.54611546680326,364.3800652672793,295.8643040928869,285.70704223775107,288.2986705785487,268.23040949902065,254.50076556361316,256.8151989936719,278.57067799505876,267.13828728696893,232.3877627431913,240.61612964543974,232.255042286526,243.51275004559756,260.6987239710555,250.92607464129756,226.4848020181853,197.34379782912256,194.27977527115857,213.59020331948972,198.59264743700078,203.94357177074238,245.7296571278095,244.45545677122064,238.70954375562317,251.4403493594139,262.1044285955735,258.1451931155898,236.4948059548337,156.19742740627265
Annex I,1.A.3.d  Domestic Navigation,1069.978515975143,1056.030122958704,1015.8619531182338,909.9274010930294,899.6237256654149,888.7540361885744,901.4450264807534,915.6003205428307,903.7736096666356,911.4886061021238,920.1567580387402,950.4284555445479,958.7234559699382,806.8282213902417,805.9360411069207,801.5466718786028,797.2495775088021,776.6882173230192,769.4225595003878,758.6820012260731,757.6825692833338,752.81099183292,730.3301970701029,682.6408209088091,676.701466438124,645.8045536165149,644.71936348249,639.0702269098446,650.6677448687159,667.8389686525521,638.8077067468721,612.2442796305164,399.5043966579183
Annex I,1.A.3.e  Other Transportation,19483.38056697429,19483.889777487624,19855.802104915914,20229.296387911087,20552.182031549888,20905.474642391426,21295.42467682295,21693.250077319448,21017.441147149715,21035.600701417392,20692.401412395906,21404.063209047963,21807.09848429964,19155.515823224905,18772.800364640894,18405.82730367289,18016.7893528088,16953.58428147738,15785.00788355762,14718.978175329665,13685.324304112788,12758.235230627002,11906.376072606354,11386.256645120251,10917.333566250769,10404.673128237913,10212.241974618668,10012.06387085195,9907.416706345319,9911.170037741345,9950.275991684939,10370.163095389695,10366.115619504855
Annex I,1.A.4  Other Sectors,23762.089054290664,23577.916264232033,22205.84860765486,20930.589595739977,19788.499672658567,18295.228905936634,18286.543129108013,17168.03956287345,16836.97633083832,15964.691359476059,16384.644828223674,14276.04852180088,15022.982994240774,13579.16141000915,13314.434327577861,13079.753664610591,13401.781199573272,12985.84222391636,14267.981959401617,15562.087763708347,15697.890023074357,16296.923031530481,14555.019311778005,14881.766981594334,15199.507231997419,13982.017374834584,13882.351962529865,13305.429456147345,13229.225101469827,12784.376101923557,12836.575553889053,12509.656220376264,12003.666385902414
Annex I,1.A.4.a  Commercial/Institutional,2148.35048768407,2142.564246171659,1686.190909657169,1401.1131883364849,1181.5460753160162,899.3353840009773,938.622622644241,763.781415434616,664.1744412814919,599.1511464723993,628.8312960817135,591.5374957102492,591.1897310519943,622.2678991456227,569.8840883226908,570.3984391625189,569.1032834475604,532.4885148195492,541.9580765771025,557.8921356284243,536.4717693382458,565.8291789335788,511.1766005680766,500.4412338390937,514.1404835124256,516.4704116363157,524.7053240656616,508.9942449053366,518.316895522036,524.7166870148166,524.6912703658187,511.991603111986,526.0833865228648
Annex I,1.A.4.b  Residential,20373.775704452102,20201.73399096699,19465.20838348403,18574.91718734738,17688.761053645285,16497.030098938507,16469.06880199298,15528.993090830383,15328.779219201444,14564.253985345813,14961.409755429679,12903.241323808477,13660.53401120835,12205.24061057567,12044.89626639253,11793.207501623428,12112.972261902873,11743.261938680804,13020.71620451264,14313.256230313638,14505.251937330733,15077.50130460174,13415.944689448967,13712.55451136419,14064.678296125729,12860.684486014725,12721.457034488765,12163.28024474626,12055.564550820194,11612.950192983963,11691.567931637597,11372.12327262511,10983.606021449692
Annex I,1.A.4.c  Agriculture/Forestry/Fishing,1239.9628621544919,1233.6180270933846,1054.4493145136644,954.5592200561152,918.1925436972632,898.8634229971478,878.8517044707921,875.2650566084518,844.0226703553853,801.286227657847,794.4037767122837,781.2697022821538,771.2592519804301,751.6529002878569,699.6539728626395,716.1477238246437,719.7056542228388,710.091770416007,705.3076783118742,690.9393977662851,656.1663164053767,653.5925479951648,627.8980217609613,668.7712363910501,620.6884523592653,604.8624771835426,636.1896039754382,633.1549664957489,655.3436551275978,646.7092219247766,620.3163518856361,625.5413446391685,493.976977929856
Annex I,1.A.5  Other (Not specified elsewhere),621.1696881632976,595.1580526450908,483.6128593412343,356.6375461168399,298.9104373849546,248.27794492531828,234.46667506653918,198.09024019129734,187.27954063014712,169.11353271199638,202.26345042660668,148.95530100500835,167.2931624029856,145.56653868272406,145.19702295274178,147.18153532410574,156.63074207769108,157.725617519251,163.86941663894186,110.117847783465,112.41377097084688,100.58770993160783,97.63809806329756,73.92715810449609,79.67125777739003,79.34308548349459,79.47917738867062,90.53377005504527,74.69248568310817,66.10431968280037,62.05994457381309,66.01691433494942,55.87833595762865
Annex I,1.A.5.a  Stationary,353.80171426560594,346.17693727464155,272.7445959131685,156.66032782455986,103.13280531317353,59.26201146143281,47.19332827173928,30.735039720911,28.0506231905373,22.18412376133331,25.38597275354375,20.95703868238856,27.89785098819866,28.05080408511499,30.0961493805323,30.68571764524998,33.23460533987069,33.88148651377724,33.32894499704772,33.25984182710898,29.53709472903438,28.78362223516147,25.74829657217046,26.47469353283616,22.70782765476468,21.43500370567995,21.72367823321268,22.47811020868001,19.70195163421011,13.47574384161622,15.82134605745085,15.48297107959398,19.5037025525915
Annex I,1.A.5.b  Mobile,267.3679738976916,248.98111537044926,210.86826342806577,199.97721829228007,195.77763207178108,189.01593346388546,187.2733467947999,167.35520047038634,159.22891743960983,146.9294089506631,176.87747767306294,127.99826232261978,139.39531141478693,117.51573459760908,115.10087357220947,116.49581767885577,123.39613673782038,123.84413100547374,130.54047164189413,76.85800595635602,82.8766762418125,71.80408769644636,71.8898014911271,47.45246457165992,56.96343012262535,57.90808177781464,57.75549915545794,68.05565984636526,54.99053404889806,52.62857584118414,46.23859851636224,50.53394325535544,36.37463340503715
Annex I,1.B  Fugitive Emissions from Fuels,614.0733395619942,605.9318293144038,592.1056887769635,602.643580740047,611.2444928061541,608.0763157095731,642.5214746523897,636.1603662762395,657.3319229880306,648.5264293175122,462.1389791433717,480.57873858397136,479.52840174097855,970.8678975365407,979.2455765048759,995.3113392829812,1001.4184712246806,987.6112149808208,1029.8193434776983,1041.339644711694,1017.4438387880327,970.3622222544063,1037.850415997357,1137.9997441823343,936.420868332973,975.5575440553073,986.329861000907,975.9640603782138,952.7817547976626,868.5593436800409,854.6153296987392,875.0259333066443,859.3837932339253
Annex I,1.B.1  Solid Fuels,88.18294559950422,88.15197226617089,83.84318109965763,79.4089949221783,75.06796569182426,73.92468725860695,71.6073396289327,69.42918813268327,70.86002458086654,70.74687199833065,61.11076323319869,62.53079428606597,50.12541576736157,40.265768095536,44.65993777542251,40.69760661365389,39.78963134653934,41.9278031730991,45.0436754281315,42.3909470617291,34.23972430144823,35.97397998666979,34.17275994151173,33.17207371604833,32.58258796644273,35.06646489600613,32.34042859469471,36.75062912833383,31.53708909886782,37.15192386446146,33.1347835946428,41.92612085751175,36.896560488951
Annex I,1.B.1.a  Coal Mining and Handling,"IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO","IE,NA,NE,NO"
Annex I,1.B.1.b  Solid Fuel Transformation,88.18179102041925,88.15081768708592,83.8420558256955,79.4080011201646,75.06693815525684,73.92347808388695,71.60602449922958,69.42791008769399,70.85878599144843,70.74566904462806,61.10954435323221,62.52959401595782,50.12413106239231,40.26443949356781,44.65885977542251,40.69603061365389,39.78848134653934,41.9266771730991,45.0426834281315,42.3899830617291,34.23658630144823,35.97289398666979,34.17148394151173,33.17019371604833,32.58187796644273,35.06493689600613,32.33532459469471,36.74844312833383,31.53593709886782,37.15091986446146,33.1331635946428,41.92472085751175,36.894790488951
Annex I,1.B.1.c  Other,0.00115457908497,0.00115457908497,0.00112527396213,0.0009938020137,0.00102753656743,0.00120917472,0.00131512970312,0.00127804498928,0.0012385894181,0.00120295370259,0.00121887996648,0.00120027010815,0.00128470496926,0.00132860196819,0.001078,0.001576,0.00115,0.001126,0.000992,0.000964,0.003138,0.001086,0.001276,0.00188,0.00071,0.001528,0.005104,0.002186,0.001152,0.001004,0.00162,0.0014,0.00177
Annex I,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,525.8903939624901,517.7798570482329,508.26250767730585,523.2345858178687,536.1765271143298,534.1516284509662,570.914135023457,566.7311781435562,586.471898407164,577.7795573191815,401.02821591017306,418.0479442979054,429.402985973617,930.6021294410046,934.5856387294533,954.6137326693273,961.6288398781413,945.6834118077218,984.7756680495668,998.9486976499649,983.2041144865844,934.3882422677366,1003.6776560558452,1104.827670466286,903.8382803665303,940.4910791593012,953.9894324062122,939.21343124988,921.2446656987948,831.4074198155795,821.4805461040964,833.0998124491325,822.4872327449743
Annex I,1.B.2.a  Oil,117.3595658523357,109.29741017127316,90.79719290081334,81.17290150795587,87.34668168439462,111.52752446344978,135.84716066805706,123.46408776438024,137.25255254464113,138.69004443504767,137.09613206313938,148.96438666312204,155.23502095314382,166.62060582324304,164.8284448112713,167.91819460496765,162.6895269000539,155.06659822606503,164.64525433812534,145.22459136842272,154.01239011090954,140.68755477909252,136.65180299113254,141.09595016224426,103.18712128975582,90.1755022345312,99.64460271261729,95.55771601641383,101.89519569348909,85.3908472435357,91.91056708159742,77.30532419120148,89.01894467401353
Annex I,1.B.2.c  Venting and Flaring,46.0898385262663,46.04145729307173,42.6460285470186,43.19753307353741,42.46864782420843,44.85534305447622,46.24067099265015,45.75159283471732,40.74373805800235,32.61678492888759,34.57033661645494,37.07677041829737,38.4024311180164,34.37197062935369,29.69510483010588,29.41963934585914,29.75979798453829,29.30687750545778,32.02353797960642,30.66130450901252,23.36821170050271,24.26703631775035,21.51898243442474,22.89428937802543,24.27196171527096,23.60897032652422,27.94438550475601,31.86045992218939,37.54614912482732,35.98426718568954,40.44582532375192,31.93026279383794,9.61010844294955
Annex I,1.B.2.d  Other,362.440989583888,362.440989583888,374.8192862294739,398.86415123637545,406.3611976057268,377.7687609330402,388.8263033627498,397.5154975444587,408.4756078045205,406.47272795524634,229.36174723057871,232.006787216486,235.76553390245678,729.6095529884079,740.0620890880762,757.2758987185005,769.1795149935491,761.3099360761989,788.106875731835,823.0628017725296,805.8235126751722,769.4336511708937,845.506870630288,940.8374309260164,776.3791973615034,826.7066065982458,826.2668114136095,811.7311097027924,781.8033208804784,709.9525663436011,689.0549777996189,723.7992700100832,723.8581796280112
Annex I,International Bunkers,1051.7254290058302,897.6845241093525,844.9357323614629,922.1251647594515,1043.432755961219,971.7166880390683,998.0884568978224,881.0002377785625,852.1912495786282,865.0669227679747,813.4183761711479,869.3572492852641,866.021149238282,884.1714665817592,960.5751727540858,1011.2686918653445,1095.5113237774729,1142.92042417199,1191.2962111914653,1114.284951918983,987.199635596537,1089.8722902245547,1170.9900105187062,1239.5999682846925,1309.8272976812164,1560.7383852633602,1528.4110188750558,1553.3506231090678,1700.63314842904,1768.604190965673,1585.586617945404,916.8035536881719,999.4778021460604
Annex I,International Aviation,714.089989640399,561.8546847439213,528.707647781256,609.4921714104543,716.6558712291638,643.5916334960331,659.801980107183,561.2071106206603,518.9960974213036,523.7327855045094,474.57169673832664,518.5321777456174,513.1779694571658,519.9533136044273,574.7874044723051,596.3175281418935,662.7332690851721,689.2293087298565,701.377424435257,702.5643021736134,589.4168253740461,644.2416102311976,680.9114344212618,672.8314456465656,680.4951423606999,736.9811044653507,789.0313446109003,944.2597888912122,1073.6536420950229,1127.586251168545,977.119830890956,452.7363074939475,565.3382372608735
Annex I,International Navigation,337.6354393654311,335.82983936543116,316.2280845802068,312.63299334899733,326.7768847320551,328.1250545430353,338.2864767906393,319.79312715790223,333.1951521573246,341.3341372634653,338.8466794328213,350.8250715396466,352.84317978111625,364.218152977332,385.78776828178076,414.9511637234511,432.7780546923007,453.6911154421334,489.9187867562083,411.72064974536977,397.7828102224908,445.6306799933572,490.0785760974444,566.7685226381268,629.3321553205166,823.7572807980094,739.3796742641554,609.0908342178554,626.9795063340171,641.0179397971281,608.466787054448,464.06724619422437,434.13956488518687
Annex I,Multilateral Operations,"C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO","C,IE,NA,NE,NO",0.002034,0.002712,0.004068,0.005424,0.006102,0.006102,0.00678,0.00678,0.004746,0.004746,0.005010788,0.0049642449,0.0045791474,0.0041190376,0.0049011603,0.0018304983,0.0047284059,0.0058822602,0.0055359378,0.005533158,0.0061583757,0.005965383,0.0065973129,0.095239026,0.103976812
Annex I,2.  Industrial Processes and Product Use,8975.69657025569,8932.248689196913,8536.68892014707,8177.109051918721,8268.069098976906,8525.07578559698,8701.521173009214,7430.239462424808,7761.639180992138,7704.824069065661,6717.745144034094,6928.659217579766,6860.199976811544,6460.245249904335,6300.67609326304,6501.368456040577,6402.519637855522,6086.5764302238385,6233.812159678083,6188.536924077488,5080.818583551885,5863.867302026437,5648.679611111784,5302.944872273239,5327.15287818417,4969.655220725814,4958.713112133832,4835.794061987987,4894.3911575275715,4932.68973014449,4933.914874708744,4546.801689649482,4739.324296232786
Annex I,2.A  Mineral Industry,68.27701524436458,68.27701524436458,60.43302605113211,60.40088538072287,60.54288743986426,64.06946056504545,64.33782955342294,63.18149027364519,62.23993307670644,68.75499448225415,69.5742351302579,87.31015804938563,84.41196702290507,83.35418789029617,80.8174109872825,65.23883500106128,83.19798869374053,79.31878138820431,59.22269694840992,66.42508109183022,50.67794004490678,66.51558134492853,58.75521963320951,32.32135278158006,200.74432500563742,31.40283140010305,58.65853343092707,28.94990133406431,28.35394791134458,29.20042193177706,30.50424098275468,27.85198321446346,30.30468074481489
Annex I,2.A.4  Other Process Uses of Carbonates,68.27701524436458,68.27701524436458,60.43302605113211,60.40088538072287,60.54288743986426,64.06946056504545,64.33782955342294,63.18149027364519,62.23993307670644,68.75499448225415,69.5742351302579,87.31015804938563,84.41196702290507,83.35418789029617,80.8174109872825,65.23883500106128,83.19798869374053,79.31878138820431,59.22269694840992,66.42508109183022,50.67794004490678,66.51558134492853,58.75521963320951,32.32135278158006,200.74432500563742,31.40283140010305,58.65853343092707,28.94990133406431,28.35394791134458,29.20042193177706,30.50424098275468,27.85198321446346,30.30468074481489
Annex I,2.A.4.a  Ceramics,17.76768607066458,17.76768607066458,16.76779429383211,16.31857690582287,15.70553488186426,16.11772226254689,13.81946782802294,16.21639627654519,13.63885491111526,17.62073016975416,15.40166650282253,15.04800057538563,14.14961898830508,14.10152798001076,15.9155270001282,19.63050445445298,17.78284447454052,15.11539648990432,11.53829315722393,10.32613514463022,4.61595589560678,2.13630567972854,2.07720495280951,2.57402368808006,1.49649988513741,1.70612632150305,1.57734025112707,2.47094572156431,2.47559097060458,2.22718279339254,2.38588586819564,1.49806157517558,2.28804038181489
